ID;Pengguna;Produk;Rating;Label;Ulasan;File Gambar
6354;D***j;Reytorrm Kaos Sport Baju lengan Pendek Wanita Olahraga Gym Yoga T-shirt.（DX001)Varian: White - XL;4;Netral;Ini Sangat Menerawang. Jgn beli putih deh;gambar_produk_reytorrm/Reytorrm_Kaos_Sport_Baju_lengan_Pendek_Wanita_Olahraga_Gym_Yoga_T-shirtDX001Varian_White_-_XL_16_6.jpg
2920;B***t;Reytorrm LYCRA Legging Celana Olahraga Wanita High Waist  Running Yoga Gym Sport Pants Sport. (CK05)Varian: Pink - XL;4;Netral;Agak sempit, muat kalau bb dbwh 70. Bahan krg suka;gambar_produk_reytorrm/Reytorrm_LYCRA_Legging_Celana_Olahraga_Wanita_High_Waist__Running_Yoga_Gym_Sport_Pants_Sport_CK05Var_16_7.jpg
5604;C***p;Reytorrm Legging Celana Olahraga Wanita High Waist Polos Gym Sport.（CK009）Varian: Green - M;4;Netral;Barang smp tepat wktu. Legging nyaman d pk;
6821;R***a;Reytorrm Yoga Legging Celana Olahraga Wanita High Waist Polos Gym&Fitness&Yoga&Running sport Pants.（119BL）Varian: Black - S;4;Netral;bagus tapi aga ribet aja si hehe;gambar_produk_reytorrm/Reytorrm_Yoga_Legging_Celana_Olahraga_Wanita_High_Waist_Polos_GymFitnessYogaRunning_sport_Pants119BL_16_9.jpg
1353;U***t;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Gray - L;4;Netral;Bb 62 tb 155 harusnya pesen XL🥲;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Gray_-_L_17_0.jpg
6807;A***s;Reytorrm Legging Celana Olahraga Wanita High Waist Polos Gym Sport.（CK009）Varian: Black - XL;4;Netral;-;gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_High_Waist_Polos_Gym_SportCK009Varian_Black_-_XL_17_1.jpg
8710;E***p;Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport Pakaian(JYMK033)Varian: Blue - XL;4;Netral;Nyaman, adem, elastis, cukup tebal.. tp kayaknya mending XXL deh bb 67 tb 160;gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_Rok_Celana_skirt_High_Waist_Polos_Yoga_Dua_lapis_gym_tennis__17_2.jpg
3380;R***g;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Anti UV UPF50+.(RTWT02)Varian: Pink - L;4;Netral;Sikit nerawang;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Anti_UV_UPF50RTWT02Varian_Pink_17_3.jpg
2602;D***j;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Black - S;4;Netral;kwkecilan huhu;
7749;X***b;Reytorrm Kaos Sport Baju lengan Pendek Wanita Olahraga Gym Yoga T-shirt  Oversize Pakaian. (DX052)Varian: Green - S;4;Netral;Bahan: Bagus;
Warna: Kirain bakal gelap spt contoh; ternyata hijau terang 🥲;;;;;
"Untung nyaman dipake""";;;;;;
1148;H***t;Reytorrm Celana Olahraga 2 in 1 Legging Wanita High Waist Polos Bersepeda Yoga Running Sport Pakaian. (115BL)Varian: Black - XL;4;Netral;bahan nya adem enak lembut nyaman dipake cuma dia di bagian v nya agak narik gitu gapaham kenapa tp msh oke;gambar_produk_reytorrm/Reytorrm_Celana_Olahraga_2_in_1_Legging_Wanita_High_Waist_Polos_Bersepeda_Yoga_Running_Sport_Pakaian_17_6.jpg
3203;F***s;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize Sport. (CX009)Varian: Black - L;4;Netral;bagus bahannya;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversize_Spor_17_7.jpg
3311;K***n;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize.（CX010）Varian: Blue - L;4;Netral;lembut jugaaa;
"Bentuk dan ukuran: L""";gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversizeCX010_17_8.jpg;;;;;
6815;F***k;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Black - S;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Black_-_S_17_9.jpg
9850;I***a;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Black - S;4;Netral;Pas;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Black_-_S_18_0.jpg
4700;W***u;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize Sport. (CX009)Varian: Black - L;4;Netral;bagusss tapi aga pendek ternyata yah jadi belahannya aga atas tapi isokey. dikirim salah warna hiksrot aku ga suka navy.🫵🏻;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversize_Spor_18_1.jpg
3953;Z***w;Reytorrm LYCRA Sport Bra Push Up BH Pakaian Olahraga Kekuatan Tinggi Shockproof Fitness Vest Running Yoga Bra.（WX004)Varian: Brown - L;4;Netral;Bahannya enak;gambar_produk_reytorrm/Reytorrm_LYCRA_Sport_Bra_Push_Up_BH_Pakaian_Olahraga_Kekuatan_Tinggi_Shockproof_Fitness_Vest_Running_18_2.jpg
1151;G***j;Reytorrm Kaos Sport Baju lengan Pendek Wanita Olahraga Gym Yoga T-shirt  Oversize Pakaian. (DX052)Varian: Green - M;4;Netral;Bahan baju yg ijo lebih tipis dari sebelumnya warna hitam yg saya beli, sama logo R nya gak ada dibelakang leher baju warna ijo🥹, padahal sama model yg dibeli😔;
9652;F***j;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize Sport. (CX009)Varian: Black - 2XL;4;Netral;Bahan tebal, ssuai dengan panduan ukuran. Trmksh;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversize_Spor_18_4.jpg
8365;N***c;Reytorrm Yoga Legging Celana Olahraga Wanita High Waist Polos Gym&Fitness&Yoga&Running sport Pants.（119BL）Varian: Black - XXXL;4;Netral;Bahan tebal, ssuai dengan panduan ukuran. Trmksh;gambar_produk_reytorrm/Reytorrm_Yoga_Legging_Celana_Olahraga_Wanita_High_Waist_Polos_GymFitnessYogaRunning_sport_Pants119BL_18_5.jpg
8703;v***a;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Gray - S;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Gray_-_S_18_6.jpg
4961;b***y;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Black - XL;4;Netral;tangannya kepanjangan pliss 😭;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Black_-_XL_18_7.jpg
7538;A****;Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport Pakaian(JYMK033)Varian: Black - 4XL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_Rok_Celana_skirt_High_Waist_Polos_Yoga_Dua_lapis_gym_tennis__18_8.jpg
5916;n***o;Reytorrm Celana Jogger Pants wanita Longgar Training Sport.(CK052)Varian: Black - XL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Celana_Jogger_Pants_wanita_Longgar_Training_SportCK052Varian_Black_-_XL_18_9.jpg
6373;x***a;Reytorrm Yoga Legging Celana Olahraga Wanita High Waist Polos Gym&Fitness&Yoga&Running sport Pants.（119BL）Varian: Black - XXL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Yoga_Legging_Celana_Olahraga_Wanita_High_Waist_Polos_GymFitnessYogaRunning_sport_Pants119BL_19_0.jpg
6376;N***s;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize.（CX010）Varian: Pink - XL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversizeCX010_19_1.jpg
4390;S***i;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Black - L;4;Netral;Bagus banget detail bajunya, jahitan juga rapi, dingin bahannya, tapi kurang panjang dikit bajunya diaku BB 56 tinggi 156 harusnya ambil XL;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Black_-_L_19_2.jpg
9612;c***5;Reytorrm LYCRA Sport Bra Push Up BH Pakaian Olahraga Kekuatan Tinggi Shockproof Fitness Vest Running Yoga Bra.（WX002)Varian: Coffee - L;4;Netral;Bgs;
5888;2***4;Reytorrm UVJaket Olahraga Wanita Lengan Panjang Sport UPF50+.（WT003）Varian: Pink - XL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_UVJaket_Olahraga_Wanita_Lengan_Panjang_Sport_UPF50WT003Varian_Pink_-_XL_19_4.jpg
1383;A***1;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Gray - XXL;4;Netral;bahan nya bagus warna nya juga cakep, tpi knp resleting nya susah bgt dibuka seret gitu, lain kali dicek ya kak🙏🙏;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Gray_-_XXL_19_5.jpg
9395;c***5;Reytorrm Atasan Baju Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga Sport. (CX011)Varian: White - 2XL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Atasan_Baju_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_Sport_CX011Varian__19_6.jpg
7481;z***a;Reytorrm Jaket Olahraga Wanita Jaket Anti UV UPF50+.(WT006)Varian: Black - S;4;Netral;seleting agak susah;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Jaket_Anti_UV_UPF50WT006Varian_Black_-_S_19_7.jpg
3664;ð****;Reytorrm Celana Jogger Pants wanita Longgar Training Sport.(CK052)Varian: Black - 2XL;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Celana_Jogger_Pants_wanita_Longgar_Training_SportCK052Varian_Black_-_2XL_19_8.jpg
1946;e***a;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize.（CX010）Varian: Purple - M;4;Netral;Suka tapi lama dipengiriman sampai 2 mingguan baru nyampai;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversizeCX010_19_9.jpg
4885;P***e;Reytorrm Yoga Legging Celana Olahraga Wanita High Waist Polos Yoga&Running Sport Outdoor (MT20)Varian: Black - XXXL;3;Netral;Kurang bagus bahannya. Ad harga ad barang;gambar_produk_reytorrm/Reytorrm_Yoga_Legging_Celana_Olahraga_Wanita_High_Waist_Polos_YogaRunning_Sport_Outdoor_MT20Varian_B_20_0.jpg
1094;W***v;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize Sport.（CX002）Varian: Black - M;4;Netral;Bagus banget suka pokoknya;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversize_Spor_20_1.jpg
3468;L***a;Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport Pakaian(JYMK033)Varian: Blue - M;4;Netral;bhn clna bagus ,,,tapi pengiriman lama;gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_Rok_Celana_skirt_High_Waist_Polos_Yoga_Dua_lapis_gym_tennis__20_2.jpg
6489;I***a;Reytorrm LYCRA Legging Celana Olahraga Wanita High Waist  Running Yoga Gym Sport.(CK04）Varian: Black - L;4;Netral;Brgnya bgs. Tp blm tahu awet gk nya;
"Pengiriman lamaaaaaa""";gambar_produk_reytorrm/Reytorrm_LYCRA_Legging_Celana_Olahraga_Wanita_High_Waist__Running_Yoga_Gym_SportCK04Varian_Black_-_L_20_3.jpg;;;;;
2579;Z***e;Reytorrm Celana jogger pants wanita Anti UV Polos Sport UPF 50+.（CK016）Varian: Khaki - XL;4;Netral;Bagus tp kali ini tidak rapi jahitan ya;gambar_produk_reytorrm/Reytorrm_Celana_jogger_pants_wanita_Anti_UV_Polos_Sport_UPF_50CK016Varian_Khaki_-_XL_20_4.jpg
6689;C***t;Reytorrm Baju Atau Atasan Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga oversize Sport.（CX002）Varian: Pink - S;4;Netral;Bahannya bagus stretchy tp ada benang timbul gitu di depan sm bagian belakang kotor, mohon diperhatikan lg ya saat qc;gambar_produk_reytorrm/Reytorrm_Baju_Atau_Atasan_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_oversize_Spor_20_5.jpg
5536;F***b;Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport Pakaian(JYMK033)Varian: Black - S;4;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_Rok_Celana_skirt_High_Waist_Polos_Yoga_Dua_lapis_gym_tennis__20_6.jpg
3250;P***h;Reytorrm Celana jogger pants wanita Anti UV Polos Sport UPF 50+.（CK016）Varian: Black - XL;4;Netral;Foto dan deskripsi sesuai;gambar_produk_reytorrm/Reytorrm_Celana_jogger_pants_wanita_Anti_UV_Polos_Sport_UPF_50CK016Varian_Black_-_XL_20_7.jpg
2491;U***p;Reytorrm Celana Jogger Pants Wanita High Waist Polos Sport. (CK010)Varian: Khaki - 2XL;3;Netral;Kepanjangan;gambar_produk_reytorrm/Reytorrm_Celana_Jogger_Pants_Wanita_High_Waist_Polos_Sport_CK010Varian_Khaki_-_2XL_20_8.jpg
5148;F***x;Reytorrm LYCRA 1/2Legging Celana Pendek Yoga Celana Olahraga Wanita High Waist Yoga&Running Sport .(DK01)Varian: Dark Green - M;3;Netral;Pesan warna darkgreen ukuran M yang datang warna red ukuran S..untung masih muat,dan bahan bagus sih;
8081;W***r;Reytorrm Celana Jogger Pants wanita Longgar Training Sport.(CK052)Varian: Black - L;3;Netral;Celana kebesaran,utk deskripsi nya tlg lebih diperhatikan...;gambar_produk_reytorrm/Reytorrm_Celana_Jogger_Pants_wanita_Longgar_Training_SportCK052Varian_Black_-_L_21_0.jpg
9719;L***s;Reytorrm Yoga Legging Celana Olahraga Wanita High Waist Polos Gym&Fitness&Yoga&Running sport Pants.（119BL）Varian: Black - XL;3;Netral;Terima kasih barang sudah sampai tapi  terlalu besar ;
"Terima kasih""";gambar_produk_reytorrm/Reytorrm_Yoga_Legging_Celana_Olahraga_Wanita_High_Waist_Polos_GymFitnessYogaRunning_sport_Pants119BL_21_1.jpg;;;;;
2426;X***r;Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport Pakaian(JYMK033)Varian: Blue - M;3;Netral;Sudah pesan 2x ditoko ini;
Untuk bahan bagus tapi sayang untuk ketelitian mohon diperhatikan lagi; ini ada robekan atau entah kain yang tidak ikut kejahit sebesar ini;" san...""";gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_Rok_Celana_skirt_High_Waist_Polos_Yoga_Dua_lapis_gym_tennis__21_2.jpg;;;
8671;Y***q;Reytorrm Celana Pendek Yoga Celana Olahraga Wanita High Waist Yoga&Running Sport .(DK005)Varian: Red - L;3;Netral;Bahan’y ga bagus;
1951;U***p;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Anti UV UPF50+.(RTWT02)Varian: Pink - L;3;Netral;bgs tp ada stain nya gatau apa itu br dibuka;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Anti_UV_UPF50RTWT02Varian_Pink_21_4.jpg
7380;P***q;Reytorrm Atasan Baju Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga Sport. (CX011)Varian: Black - S;3;Netral;Maaf ya bintang 3;
Bahan: Bahannya sama tapii Jujurr kainnya lebih tipis drpd yang warna pink 🥲;;;;;;
Warna: Hitam pekat oke;;;;;;
"Bentuk dan ukuran: Ukuran pas""";gambar_produk_reytorrm/Reytorrm_Atasan_Baju_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_Sport_CX011Varian__21_5.jpg;;;;;
9761;O***g;Reytorrm Atasan Baju Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga Sport. (CX011)Varian: Blue - M;3;Netral;bagian leher terlalu besar jadi sengkleh, untuk bahan ok sih;gambar_produk_reytorrm/Reytorrm_Atasan_Baju_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_Sport_CX011Varian__21_6.jpg
8704;Irene;Reytorrm Celana Lima Titik Pinggang Ultra-tinggi Olahraga Wanita High Waist Polos Gym Sport Sport .(DK119)Varian: Black - S;3;Netral;Celana kecil banget. Bagian perut dan paha elastis tapi jahitan bagian pinggul ga terbuat dari karet. Jadi celana nyangkut di lutut dan ga bisa dipakai sama sekali. ;
;;;;;;
"Ked...""";;;;;;
6437;Irene;Reytorrm Baju lengan Pendek Wanita Olahraga Kaos Sport Gym Yoga Oversize.（DX021）Varian: Black - S;3;Netral;#NAME?;
#NAME?;" tinggi 155cm dan 53kg. Saya coba bandingkan kaos R...""";;;;;
1101;Y***q;Reytorrm UVJaket Olahraga Wanita Lengan Panjang Sport UPF50+.（WT003）Varian: Pink - L;3;Netral;resleting nya aga susah;gambar_produk_reytorrm/Reytorrm_UVJaket_Olahraga_Wanita_Lengan_Panjang_Sport_UPF50WT003Varian_Pink_-_L_21_9.jpg
7313;K***e;Reytorrm Celana Jogger Pants wanita Longgar Training Sport.(CK052)Varian: Black - M;3;Netral;Bahan agak panas, model ok, jahitan ok;gambar_produk_reytorrm/Reytorrm_Celana_Jogger_Pants_wanita_Longgar_Training_SportCK052Varian_Black_-_M_22_0.jpg
9052;G***o;Reytorrm Jaket Olahraga Wanita Jaket Anti UV UPF50+.(WT006)Varian: Black - L;3;Netral;Bgs & cck cmn slh kirim UK pdhl aku pesan nya L yg dtg mlh L;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Jaket_Anti_UV_UPF50WT006Varian_Black_-_L_22_1.jpg
9686;V***p;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Gray - XXXL;3;Netral;Bahan tebal, namun tidak sesuai dengan panduan ukuran. Ketat banget, pdhal sudah ukuran paling bsar dan sisain bbrp cm,;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Gray_-_XXXL_22_2.jpg
9616;P***h;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Dark blue - XXXL;3;Netral;Bahan tebal, namun tidak sesuai dengan panduan ukuran. Ketat banget, pdhal sudah ukuran paling bsar dan sisain bbrp cm,;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Dark_blue_-_22_3.jpg
3778;r****;Reytorrm Legging Celana Olahraga Wanita Rok Celana skirt High Waist Polos Yoga Dua lapis gym tennis Running Sport Pakaian(JYMK033)Varian: Black - S;3;Netral;Terlalu ketat sama kuu untuk bb 42 wkwk;gambar_produk_reytorrm/Reytorrm_Legging_Celana_Olahraga_Wanita_Rok_Celana_skirt_High_Waist_Polos_Yoga_Dua_lapis_gym_tennis__22_4.jpg
4117;a***o;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Black - XXXL;3;Netral;resletingnya macet gabisa dibuka, tolong QC sblm dikirim ke konsumen diperbaiki lg 🙏🏻;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Black_-_XXX_22_5.jpg
4588;a***8;Reytorrm LYCRA Legging Celana Olahraga Wanita High Waist  Running Yoga Gym Sport.(CK04）Varian: Light Green - L;3;Netral;tidak sesuai;gambar_produk_reytorrm/Reytorrm_LYCRA_Legging_Celana_Olahraga_Wanita_High_Waist__Running_Yoga_Gym_SportCK04Varian_Light_Gre_22_6.jpg
5189;E***a;Reytorrm Kaos Sport Baju lengan Pendek Wanita Olahraga Gym Yoga T-shirt.（DX006)Varian: Coffee - XL;3;Netral;Tidak ada ulasan;
7962;d***a;Reytorrm Jaket Olahraga Wanita Jaket Anti UV UPF50+.(WT006)Varian: Black - S;3;Netral;res nya gabisa di tarik tapi yg lain aman;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Jaket_Anti_UV_UPF50WT006Varian_Black_-_S_22_8.jpg
8999;f***i;Reytorrm Celana Jogger Pants wanita Longgar Training Sport.(CK052)Varian: Black - L;3;Netral;Bahannya beda sama yang aku beli pertama kali;gambar_produk_reytorrm/Reytorrm_Celana_Jogger_Pants_wanita_Longgar_Training_SportCK052Varian_Black_-_L_22_9.jpg
3848;s****;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Anti UV UPF50+.(RTWT02)Varian: Pink - 2XL;3;Netral;gda simbol r nya kocak;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Anti_UV_UPF50RTWT02Varian_Pink_23_0.jpg
2798;5***9;Reytorrm Celana Olahraga 2 in 1 Legging Wanita High Waist Polos Bersepeda Yoga Running Sport Pakaian. (115BL)Varian: Black - XXL;3;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Celana_Olahraga_2_in_1_Legging_Wanita_High_Waist_Polos_Bersepeda_Yoga_Running_Sport_Pakaian_23_1.jpg
3214;u***7;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Outdoor Sun Protection Yoga Mantel Olahraga Wanita UPF50+ Pakaian.（WT006)Varian: Black - XL;3;Netral;Klo dipakai indor bahannya adem...tp klo dipakai untuk out dor bahannya panass polll.. ky kebakar matahari;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_Outdoor_Sun_Protection_Yoga_Mantel_Olahraga_Wani_23_2.jpg
9819;S***1;Reytorrm Hoodie Olahraga Wanita Lengan Panjang Kaos Sport .(WT001）Varian: Black - M;3;Netral;Ongkirny mahal;gambar_produk_reytorrm/Reytorrm_Hoodie_Olahraga_Wanita_Lengan_Panjang_Kaos_Sport_WT001Varian_Black_-_M_23_3.jpg
9895;R***»;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Gray - XXXL;3;Netral;bahannya bagus, cuma kecewa aja knpa bisa sih dkirm dalam kondisi yg bgini untuk abu2nya🥲 saran sih lain kali tolong diperhatikan min mengenai barangnya sebelum dikirim�...;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Gray_-_XXXL_23_4.jpg
7137;a***g;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Outdoor Sun Protection Yoga Mantel Olahraga Wanita UPF50+ Pakaian.（WT006)Varian: Khaki - M;3;Netral;material bagus sesuai harga namun QC masih perlu di optimalkan lg;
;;;;;;
"Kebetulan dpt jaket yg harusnya gk lolos QC""";gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_Outdoor_Sun_Protection_Yoga_Mantel_Olahraga_Wani_23_5.jpg;;;;;
2806;a***g;Reytorrm Celana jogger pants wanita Anti UV Polos Sport UPF 50+ .(CK006)Varian: Khaki - L;3;Netral;material bagus, jahitan masih perlu dirapihkan;
3320;t***i;Reytorrm Celana Kasual Wanita Olahraga HighWaist Celana Lurus Wanita Yoga Pants Celana Running Wanita Celana Joging.（CK014）Varian: Black - S;3;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Celana_Kasual_Wanita_Olahraga_HighWaist_Celana_Lurus_Wanita_Yoga_Pants_Celana_Running_Wanit_23_7.jpg
3438;j***n;Reytorrm Atasan Baju Olahraga Wanita Lengan Panjang Kaos Long Sleeve T-Shirt Yoga Sport. (CX011)Varian: Blue - M;3;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Atasan_Baju_Olahraga_Wanita_Lengan_Panjang_Kaos_Long_Sleeve_T-Shirt_Yoga_Sport_CX011Varian__23_8.jpg
9535;b***a;Reytorrm Jaket Olahraga Wanita Lengan Panjang Untuk Yoga/Fitness Sport Pakaian (WT01)Varian: Gray - M;3;Netral;Tidak ada ulasan;gambar_produk_reytorrm/Reytorrm_Jaket_Olahraga_Wanita_Lengan_Panjang_Untuk_YogaFitness_Sport_Pakaian_WT01Varian_Gray_-_M_23_9.jpg
9461;I***W;Reytorrm Sport Bra Push Up BH Pakaian Salam OlahragaBha YogaPembentukan Punggung Yang IndahKebugaran OlahragaBra Bahu Ramping Sport.(JYMD011)Varian: Green - XXL;3;Netral;Ukurannya ngepres bangettt;gambar_produk_reytorrm/Reytorrm_Sport_Bra_Push_Up_BH_Pakaian_Salam_OlahragaBha_YogaPembentukan_Punggung_Yang_IndahKebugaran_24_0.jpg
9055;C***i;Reytorrm Jaket Anti UV Olahraga Wanita Lengan Panjang UPF50+.（WT007)Varian: Navy Blue - XL;3;Netral;Selalu suka dgn produk reytorm, tapi syg kali ini jahitannya ada yg kluar*;gambar_produk_reytorrm/Reytorrm_Jaket_Anti_UV_Olahraga_Wanita_Lengan_Panjang_UPF50WT007Varian_Navy_Blue_-_XL_24_1.jpg
